|            JD |           Tempo |              BC |            432s |             430 |             423 |             405 | 
| 2452481.38667 |   25589.2549524 |   25589.2545502 |   25589.2545423 |   25589.2545419 |   25589.2545255 |   25589.2545982 |
| 2452482.30731 |   25317.5572568 |   25317.5562503 |   25317.5562465 |    25317.556246 |   25317.5562295 |   25317.5563022 |
| 2452483.22795 |   25099.1208812 |   25099.1199887 |   25099.1199768 |   25099.1199762 |   25099.1199595 |   25099.1200322 |
| 2452484.14859 |   24957.7193314 |   24957.7185673 |    24957.718541 |   24957.7185403 |   24957.7185234 |   24957.7185963 |
| 2452485.06923 |   24898.1675743 |   24898.1665915 |   24898.1665506 |   24898.1665499 |   24898.1665329 |   24898.1666058 |
| 2452485.98987 |   24905.2109372 |   24905.2101038 |   24905.2100519 |   24905.2100511 |   24905.2100339 |   24905.2101068 |
| 2452486.91051 |   24947.0036667 |   24947.0030349 |   24947.0029788 |   24947.0029779 |   24947.0029606 |   24947.0030335 |
| 2452487.83115 |   24982.3766915 |   24982.3760625 |   24982.3760125 |   24982.3760115 |   24982.3759941 |   24982.3760671 |
|  2452488.7518 |   24970.2363771 |   24970.2364454 |   24970.2364071 |   24970.2364061 |   24970.2363885 |   24970.2364614 |
| 2452489.67244 |   24878.9505209 |   24878.9502712 |   24878.9502459 |   24878.9502449 |   24878.9502271 |      24878.9503 |
| 2452490.59308 |   24693.5628582 |   24693.5627858 |   24693.5627685 |   24693.5627674 |   24693.5627496 |   24693.5628223 |
| 2452491.51372 |   24419.2071307 |   24419.2070716 |   24419.2070508 |   24419.2070496 |   24419.2070316 |   24419.2071042 |
| 2452492.43436 |   24079.9236897 |   24079.9231603 |   24079.9231484 |   24079.9231472 |   24079.9231289 |   24079.9232014 |
|   2452493.355 |   23713.1594433 |   23713.1593775 |   23713.1593722 |   23713.1593709 |   23713.1593526 |   23713.1594248 |
| 2452494.27564 |   23361.2148075 |   23361.2142437 |   23361.2142451 |   23361.2142437 |   23361.2142254 |   23361.2142972 |
| 2452495.19628 |   23061.5772223 |   23061.5765236 |    23061.576513 |   23061.5765116 |   23061.5764932 |   23061.5765645 |
| 2452496.11692 |   22838.3717123 |   22838.3708159 |   22838.3707901 |   22838.3707887 |   22838.3707702 |    22838.370841 |
| 2452497.03756 |   22696.8635084 |   22696.8624847 |   22696.8624485 |   22696.8624469 |   22696.8624284 |   22696.8624986 |
|  2452497.9582 |   22622.2764189 |   22622.2760729 |   22622.2760332 |   22622.2760316 |   22622.2760129 |   22622.2760824 |
| 2452498.87884 |   22583.1972669 |   22583.1965384 |   22583.1964994 |   22583.1964978 |    22583.196479 |   22583.1965478 |
| 2452499.79948 |   22538.7767905 |   22538.7764936 |   22538.7764593 |   22538.7764577 |   22538.7764388 |   22538.7765069 |
| 2452500.72013 |   22448.1033924 |   22448.1030536 |   22448.1030274 |   22448.1030256 |   22448.1030067 |   22448.1030738 |
| 2452501.64077 |   22279.5835822 |   22279.5831485 |   22279.5831307 |    22279.583129 |     22279.58311 |   22279.5831763 |
| 2452502.56141 |    22018.200396 |   22018.2002984 |   22018.2002844 |   22018.2002826 |   22018.2002635 |    22018.200329 |
| 2452503.48205 |   21668.9814943 |   21668.9814583 |   21668.9814365 |   21668.9814346 |   21668.9814156 |   21668.9814803 |
| 2452504.40269 |   21255.8789782 |   21255.8789155 |   21255.8788882 |   21255.8788862 |   21255.8788671 |   21255.8789311 |
| 2452505.32333 |   20816.3217653 |    20816.321254 |   20816.3212433 |   20816.3212413 |   20816.3212222 |   20816.3212855 |
| 2452506.24397 |   20392.6792509 |   20392.6783092 |   20392.6783136 |   20392.6783115 |   20392.6782923 |   20392.6783548 |
| 2452507.16461 |   20022.5924047 |   20022.5914883 |    20022.591485 |   20022.5914829 |   20022.5914637 |   20022.5915256 |
| 2452508.08525 |   19730.3813952 |   19730.3805478 |   19730.3805293 |   19730.3805271 |   19730.3805078 |   19730.3805691 |
| 2452509.00589 |   19521.4931305 |   19521.4920615 |   19521.4920317 |   19521.4920295 |   19521.4920102 |   19521.4920709 |
| 2452509.92653 |   19381.2603127 |     19381.25946 |   19381.2594255 |   19381.2594232 |   19381.2594039 |   19381.2594641 |
| 2452510.84717 |   19278.2595596 |   19278.2587517 |     19278.25872 |   19278.2587177 |   19278.2586983 |    19278.258758 |
| 2452511.76781 |   19171.4940458 |   19171.4933465 |   19171.4933215 |   19171.4933191 |   19171.4932996 |   19171.4933589 |
| 2452512.68846 |   19019.7663068 |   19019.7659274 |     19019.76591 |   19019.7659075 |   19019.7658881 |   19019.7659468 |
|  2452513.6091 |   18791.0956372 |   18791.0953343 |   18791.0953233 |   18791.0953209 |   18791.0953014 |   18791.0953596 |
| 2452514.52974 |   18470.0263808 |   18470.0260258 |   18470.0260138 |   18470.0260111 |   18470.0259917 |   18470.0260495 |
| 2452515.45038 |   18061.1594615 |   18061.1594412 |   18061.1594108 |   18061.1594081 |   18061.1593887 |   18061.1594459 |
| 2452516.37102 |   17588.1006603 |   17588.1001579 |   17588.1001185 |   17588.1001158 |   17588.1000963 |   17588.1001529 |
| 2452517.29166 |   17088.0586012 |   17088.0580657 |   17088.0580503 |   17088.0580475 |   17088.0580281 |   17088.0580841 |
|  2452518.2123 |    16603.341369 |   16603.3406675 |    16603.340672 |   16603.3406692 |   16603.3406497 |   16603.3407051 |
| 2452519.13294 |   16171.6818046 |   16171.6810573 |   16171.6810564 |   16171.6810536 |   16171.6810341 |   16171.6810889 |
| 2452520.05358 |   15817.6145213 |    15817.613585 |   15817.6135699 |   15817.6135669 |   15817.6135475 |   15817.6136015 |
| 2452520.97422 |   15546.8710651 |   15546.8703212 |   15546.8702947 |   15546.8702917 |   15546.8702724 |   15546.8703255 |
| 2452521.89486 |   15345.0819368 |   15345.0812347 |   15345.0812051 |   15345.0812021 |   15345.0811828 |   15345.0812351 |
|  2452522.8155 |   15181.0780294 |   15181.0769481 |   15181.0769238 |   15181.0769208 |   15181.0769016 |   15181.0769529 |
| 2452523.73614 |   15014.0400034 |   15014.0395011 |   15014.0394864 |   15014.0394834 |   15014.0394641 |   15014.0395144 |
| 2452524.65679 |   14802.8654045 |   14802.8649123 |   14802.8649053 |   14802.8649021 |    14802.864883 |   14802.8649321 |
| 2452525.57743 |   14515.5946809 |   14515.5939885 |   14515.5939848 |   14515.5939816 |   14515.5939626 |   14515.5940105 |
| 2452526.49807 |   14136.7528636 |   14136.7525386 |    14136.752518 |   14136.7525148 |   14136.7524958 |   14136.7525424 |
| 2452527.41871 |   13670.9229939 |   13670.9223238 |    13670.922278 |   13670.9222748 |   13670.9222558 |   13670.9223011 |
| 2452528.33935 |   13141.7287385 |   13141.7284931 |   13141.7284367 |   13141.7284334 |   13141.7284144 |   13141.7284585 |
| 2452529.25999 |   12586.4776798 |   12586.4771737 |   12586.4771507 |   12586.4771473 |   12586.4771286 |   12586.4771713 |
| 2452530.18063 |   12047.6700666 |   12047.6691622 |   12047.6691672 |   12047.6691639 |   12047.6691453 |   12047.6691867 |
| 2452531.10127 |   11563.3279706 |   11563.3271287 |   11563.3271329 |   11563.3271296 |   11563.3271109 |   11563.3271512 |
| 2452532.02191 |   11158.3448266 |   11158.3438943 |   11158.3438882 |   11158.3438848 |   11158.3438663 |   11158.3439053 |
| 2452532.94255 |   10838.8276977 |   10838.8267635 |   10838.8267494 |   10838.8267459 |   10838.8267276 |   10838.8267655 |
| 2452533.86319 |   10590.7304559 |   10590.7296361 |   10590.7296209 |   10590.7296174 |   10590.7295992 |   10590.7296359 |
| 2452534.78383 |   10383.0868725 |   10383.0859111 |   10383.0859005 |    10383.085897 |   10383.0858787 |   10383.0859145 |
| 2452535.70447 |   10175.1048325 |   10175.1042129 |   10175.1042105 |   10175.1042069 |   10175.1041888 |   10175.1042236 |
| 2452536.62512 |   9925.50679363 |   9925.50622069 |   9925.50622548 |   9925.50622202 |   9925.50620391 |   9925.50623773 |
| 2452537.54576 |   9601.97351006 |   9601.97313023 |   9601.97313682 |   9601.97313323 |   9601.97311525 |   9601.97314807 |
|  2452538.4664 |   9188.54254736 |    9188.5422628 |   9188.54225382 |   9188.54225022 |   9188.54223238 |   9188.54226433 |
| 2452539.38704 |   8689.26405367 |   8689.26359398 |   8689.26356176 |   8689.26355803 |   8689.26354039 |   8689.26357134 |
| 2452540.30768 |   8127.28128125 |   8127.28084261 |   8127.28079635 |   8127.28079262 |   8127.28077505 |   8127.28080514 |
| 2452541.22832 |   7539.54779667 |    7539.5473786 |   7539.54736189 |   7539.54735816 |   7539.54734059 |   7539.54736988 |
| 2452542.14896 |    6968.3857959 |   6968.38511421 |   6968.38512327 |   6968.38511941 |    6968.3851021 |   6968.38513046 |
|  2452543.0696 |   6451.81684414 |   6451.81608589 |   6451.81609361 |   6451.81608975 |   6451.81607257 |       6451.8161 |
| 2452543.99024 |   6014.87791667 |   6014.87699997 |   6014.87699897 |   6014.87699511 |   6014.87697807 |    6014.8770045 |
| 2452544.91088 |   5663.90331333 |   5663.90237418 |   5663.90236699 |   5663.90236313 |   5663.90234622 |   5663.90237178 |
| 2452545.83152 |   5385.08412883 |   5385.08336355 |   5385.08335577 |   5385.08335177 |     5385.083335 |   5385.08335949 |
| 2452546.75216 |   5147.63322168 |   5147.63218077 |   5147.63217857 |   5147.63217457 |     5147.632158 |   5147.63218143 |
|  2452547.6728 |      4910.83019 |   4910.82952555 |   4910.82953287 |   4910.82952888 |   4910.82951243 |   4910.82953473 |
| 2452548.59345 |   4633.34595734 |   4633.34526913 |    4633.3452831 |   4633.34527911 |    4633.3452628 |   4633.34528397 |
| 2452549.51409 |   4282.70396474 |   4282.70338856 |   4282.70340161 |   4282.70339755 |   4282.70338144 |   4282.70340141 |
| 2452550.43473 |   3842.73001337 |   3842.72940155 |   3842.72939842 |   3842.72939436 |   3842.72937845 |   3842.72939709 |
| 2452551.35537 |   3317.27961411 |   3317.27912782 |    3317.2790968 |   3317.27909268 |   3317.27907697 |   3317.27909427 |
| 2452552.27601 |   2729.39665302 |   2729.39614387 |   2729.39609328 |   2729.39608922 |   2729.39607364 |   2729.39608955 |
| 2452553.19665 |   2116.08845545 |   2116.08797034 |   2116.08794597 |   2116.08794198 |   2116.08792653 |   2116.08794105 |
| 2452554.11729 |   1519.91183793 |   1519.91110539 |   1519.91110966 |   1519.91110553 |   1519.91109035 |   1519.91110326 |
| 2452555.03793 |   979.286265226 |   979.285314424 |    979.28532341 |   979.285319283 |   979.285304239 |   979.285315555 |
| 2452555.95857 |   519.752061135 |   519.751182746 |   519.751190668 |   519.751186541 |   519.751171896 |   519.751181615 |
| 2452556.87921 |   148.173108891 |   148.172295967 |   148.172302823 |   148.172298696 |   148.172284051 |   148.172292305 |
| 2452557.79985 |  -148.789236355 |  -148.790019922 |  -148.790010602 |   -148.79001473 |  -148.790029075 |  -148.790022318 |
| 2452558.72049 |  -401.580229792 |  -401.581149006 |  -401.581132331 |  -401.581136491 |  -401.581150603 |  -401.581145378 |
| 2452559.64113 |  -650.747221073 |  -650.747908358 |   -650.74788476 |  -650.747888921 |  -650.747902833 |  -650.747898906 |
| 2452560.56177 |  -937.628256465 |  -937.628919713 |  -937.628891922 |  -937.628896115 |  -937.628909795 |  -937.628907199 |
| 2452561.48242 |  -1294.87067469 |  -1294.87118911 |  -1294.87116677 |  -1294.87117097 |  -1294.87118445 |  -1294.87118308 |
| 2452562.40306 |  -1738.94047156 |  -1738.94100331 |  -1738.94099952 |  -1738.94100371 |  -1738.94101699 |  -1738.94101682 |
|  2452563.3237 |  -2266.33947683 |  -2266.33989366 |  -2266.33991682 |  -2266.33992102 |  -2266.33993407 |  -2266.33993506 |
| 2452564.24434 |  -2854.38840603 |  -2854.38891958 |  -2854.38895813 |  -2854.38896235 |  -2854.38897517 |  -2854.38897727 |
| 2452565.16498 |  -3466.39975239 |  -3466.40040067 |  -3466.40040972 |  -3466.40041395 |  -3466.40042656 |  -3466.40042972 |
| 2452566.08562 |  -4060.05304077 |  -4060.05361018 |   -4060.0535962 |  -4060.05360046 |  -4060.05361281 |  -4060.05361703 |
| 2452567.00626 |  -4597.05831975 |  -4597.05900532 |  -4597.05898954 |  -4597.05899377 |  -4597.05900595 |  -4597.05901114 |
|  2452567.9269 |  -5051.90051105 |  -5051.90127963 |  -5051.90126548 |  -5051.90126974 |  -5051.90128166 |  -5051.90128788 |
| 2452568.84754 |  -5417.66141205 |  -5417.66233898 |   -5417.6623225 |  -5417.66232676 |  -5417.66233848 |  -5417.66234567 |
| 2452569.76818 |  -5707.59209521 |  -5707.59292549 |  -5707.59290322 |  -5707.59290748 |  -5707.59291897 |  -5707.59292712 |
| 2452570.68882 |  -5952.07267683 |  -5952.07355796 |    -5952.073529 |  -5952.07353329 |  -5952.07354454 |   -5952.0735537 |
| 2452571.60946 |  -6191.65875684 |  -6191.65943247 |  -6191.65939802 |  -6191.65940232 |  -6191.65941327 |  -6191.65942345 |
|  2452572.5301 |  -6467.79833039 |  -6467.79903364 |  -6467.79899836 |  -6467.79900265 |   -6467.7990134 |  -6467.79902458 |
| 2452573.45075 |  -6813.34724185 |  -6813.34793665 |  -6813.34790922 |  -6813.34791355 |    -6813.347924 |  -6813.34793628 |
| 2452574.37139 |  -7245.04522156 |  -7245.04583707 |  -7245.04583048 |  -7245.04583481 |  -7245.04584503 |  -7245.04585837 |
| 2452575.29203 |  -7759.67529258 |   -7759.6759054 |  -7759.67592473 |  -7759.67592903 |  -7759.67593901 |  -7759.67595349 |
| 2452576.21267 |  -8334.78272399 |  -8334.78341209 |  -8334.78344068 |  -8334.78344501 |   -8334.7834547 |  -8334.78347037 |
| 2452577.13331 |  -8933.78761953 |  -8933.78816618 |  -8933.78816618 |  -8933.78817044 |   -8933.7881799 |  -8933.78819681 |
| 2452578.05395 |  -9514.32002331 |   -9514.3206572 |  -9514.32063893 |  -9514.32064319 |  -9514.32065237 |  -9514.32067058 |
| 2452578.97459 |  -10037.8740104 |  -10037.8750461 |  -10037.8750284 |  -10037.8750327 |  -10037.8750416 |  -10037.8750611 |
| 2452579.89523 |  -10478.5710132 |  -10478.5719355 |  -10478.5719164 |  -10478.5719206 |  -10478.5719292 |  -10478.5719502 |
| 2452580.81587 |  -10829.0280099 |  -10829.0288698 |  -10829.0288433 |  -10829.0288475 |  -10829.0288558 |  -10829.0288782 |
| 2452581.73651 |  -11101.9985553 |  -11101.9994526 |  -11101.9994172 |  -11101.9994214 |  -11101.9994295 |  -11101.9994533 |
| 2452582.65715 |  -11327.4093927 |  -11327.4102075 |   -11327.410165 |  -11327.4101692 |  -11327.4101769 |  -11327.4102023 |
| 2452583.57779 |  -11545.4744184 |  -11545.4752082 |  -11545.4751622 |  -11545.4751663 |  -11545.4751738 |  -11545.4752006 |
| 2452584.49843 |  -11797.4615963 |  -11797.4622849 |  -11797.4622252 |  -11797.4622293 |  -11797.4622365 |  -11797.4622647 |
| 2452585.41908 |  -12116.2182566 |  -12116.2189296 |  -12116.2188917 |  -12116.2188959 |  -12116.2189027 |  -12116.2189324 |
| 2452586.33972 |  -12518.6211499 |  -12518.6217825 |  -12518.6217699 |   -12518.621774 |  -12518.6217806 |  -12518.6218115 |
| 2452587.26036 |  -13001.6753854 |   -13001.676032 |  -13001.6760443 |  -13001.6760484 |  -13001.6760547 |  -13001.6760869 |
|   2452588.181 |  -13543.1593059 |  -13543.1600422 |  -13543.1600609 |  -13543.1600649 |  -13543.1600709 |  -13543.1601043 |
| 2452589.10164 |  -14106.6703723 |   -14106.671199 |  -14106.6711873 |  -14106.6711913 |   -14106.671197 |  -14106.6712315 |
| 2452590.02228 |  -14649.9204391 |  -14649.9212258 |  -14649.9211982 |  -14649.9212022 |  -14649.9212077 |  -14649.9212431 |
| 2452590.94292 |  -15134.3835583 |  -15134.3842577 |  -15134.3842326 |  -15134.3842366 |  -15134.3842418 |  -15134.3842781 |
| 2452591.86356 |  -15534.0895606 |  -15534.0903998 |   -15534.090375 |  -15534.0903789 |  -15534.0903838 |  -15534.0904211 |
|  2452592.7842 |   -15841.551714 |  -15841.5526637 |  -15841.5526318 |  -15841.5526358 |  -15841.5526404 |  -15841.5526785 |
| 2452593.70484 |  -16069.4699255 |  -16069.4707902 |  -16069.4707492 |  -16069.4707531 |  -16069.4707574 |  -16069.4707964 |
| 2452594.62548 |  -16247.8207248 |  -16247.8214637 |  -16247.8214142 |  -16247.8214181 |  -16247.8214221 |  -16247.8214618 |
| 2452595.54612 |  -16416.9987922 |  -16416.9994634 |  -16416.9994098 |  -16416.9994136 |  -16416.9994174 |  -16416.9994578 |
| 2452596.46676 |  -16618.5766538 |  -16618.5774009 |  -16618.5773391 |   -16618.577343 |  -16618.5773465 |  -16618.5773877 |
| 2452597.38741 |  -16885.7953092 |  -16885.7960341 |  -16885.7959936 |  -16885.7959974 |  -16885.7960006 |  -16885.7960426 |
| 2452598.30805 |  -17235.9581944 |  -17235.9590448 |  -17235.9590302 |  -17235.9590341 |   -17235.959037 |  -17235.9590796 |
| 2452599.22869 |  -17666.4697005 |   -17666.470284 |  -17666.4702937 |  -17666.4702975 |  -17666.4703001 |  -17666.4703435 |
| 2452600.14933 |  -18155.4186772 |  -18155.4193356 |  -18155.4193508 |  -18155.4193546 |  -18155.4193569 |  -18155.4194011 |
| 2452601.06997 |  -18666.5805692 |  -18666.5811286 |  -18666.5811159 |  -18666.5811197 |  -18666.5811217 |  -18666.5811667 |
| 2452601.99061 |  -19157.6856772 |  -19157.6863416 |  -19157.6863152 |  -19157.6863189 |  -19157.6863206 |  -19157.6863664 |
| 2452602.91125 |  -19590.0706163 |  -19590.0715686 |  -19590.0715445 |  -19590.0715481 |  -19590.0715495 |  -19590.0715962 |
| 2452603.83189 |  -19937.5019726 |  -19937.5025826 |  -19937.5025569 |  -19937.5025605 |  -19937.5025616 |  -19937.5026091 |
| 2452604.75253 |  -20192.1522998 |  -20192.1529449 |  -20192.1529099 |  -20192.1529135 |  -20192.1529143 |  -20192.1529628 |
| 2452605.67317 |  -20366.3694198 |  -20366.3703449 |  -20366.3702979 |  -20366.3703014 |  -20366.3703019 |  -20366.3703514 |
| 2452606.59381 |  -20489.8252671 |  -20489.8260892 |  -20489.8260334 |  -20489.8260369 |  -20489.8260371 |  -20489.8260876 |
| 2452607.51445 |  -20602.6982128 |  -20602.6989362 |  -20602.6988785 |   -20602.698882 |  -20602.6988818 |  -20602.6989334 |
| 2452608.43509 |  -20746.4512027 |  -20746.4518985 |  -20746.4518214 |  -20746.4518248 |  -20746.4518243 |   -20746.451877 |
| 2452609.35574 |  -20954.3110923 |  -20954.3118089 |  -20954.3117618 |  -20954.3117652 |  -20954.3117644 |  -20954.3118181 |
| 2452610.27638 |  -21243.6303847 |  -21243.6310178 |  -21243.6310065 |  -21243.6310098 |  -21243.6310088 |  -21243.6310636 |
| 2452611.19702 |  -21611.8786967 |  -21611.8795274 |  -21611.8795443 |  -21611.8795476 |  -21611.8795462 |   -21611.879602 |
| 2452612.11766 |  -22037.1851342 |  -22037.1859634 |  -22037.1859819 |  -22037.1859851 |  -22037.1859834 |  -22037.1860403 |
|  2452613.0383 |  -22483.3026904 |  -22483.3033789 |   -22483.303369 |  -22483.3033721 |  -22483.3033701 |  -22483.3034279 |
